UID,Stratum,featTyp,spuddate,Date,USUh,n
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-03-01,0.02699049765942283,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-03-01,0.02882679260890138,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-03-01,0.02890031160401265,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-03-01,0.02958909395441011,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-03-01,0.02755388211613364,8
ALU_41_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02866867295834242,8
ALU_43_undisturbed,ALU,undisturbed,NA,2004-03-01,0.0276404244258119,8
ALU_39_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02871698128789602,8
ALU_33_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02744832304644039,8
ALU_30_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02983854313225232,8
ALU_44_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02886575444467269,8
ALU_38_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02863897315591044,8
ALU_34_undisturbed,ALU,undisturbed,NA,2004-03-01,0.02771747149268747,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-04-01,0.02899728303271838,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-04-01,0.02712173856084293,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-04-01,0.02601618789865788,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-04-01,0.02669879673267086,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-04-01,0.02838243106489686,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-04-01,0.02706001527618305,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-04-01,0.02845483883155859,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-04-01,0.02720410882610876,8
ALU_41_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02801937112662943,8
ALU_34_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02689055379758391,8
ALU_35_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02786017910071442,8
ALU_33_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02779244584626709,8
ALU_43_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02816044108501146,8
ALU_50_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02667287499024009,8
ALU_37_undisturbed,ALU,undisturbed,NA,2004-04-01,0.0282099581573269,8
ALU_52_undisturbed,ALU,undisturbed,NA,2004-04-01,0.02687928615912855,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-05-01,0.02714790385575978,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-05-01,0.02841794050395403,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-05-01,0.0268202691249541,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-05-01,0.0275820449229348,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-05-01,0.0281951883632279,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-05-01,0.02944930532267294,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-05-01,0.02665288639260871,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-05-01,0.02847539427512734,8
ALU_37_undisturbed,ALU,undisturbed,NA,2004-05-01,0.028651690626244,8
ALU_52_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02681845509204372,8
ALU_44_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02743520288602121,8
ALU_30_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02868820778888164,8
ALU_33_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02777995290466729,8
ALU_39_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02839892311795906,8
ALU_35_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02866326100958577,8
ALU_43_undisturbed,ALU,undisturbed,NA,2004-05-01,0.02663683219375952,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-06-01,0.02805238570380211,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-06-01,0.0281509842616086,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-06-01,0.02779402069189378,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-06-01,0.02910366410323577,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-06-01,0.02747146681446198,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-06-01,0.02849808382830258,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-06-01,0.02891600476527032,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-06-01,0.02731790107744425,8
ALU_34_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02843922841567046,8
ALU_52_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02736769425644992,8
ALU_35_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02868874953414177,8
ALU_50_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02749986868461432,8
ALU_33_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02816197005515554,8
ALU_41_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02850889931504539,8
ALU_38_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02915534532372342,8
ALU_44_undisturbed,ALU,undisturbed,NA,2004-06-01,0.02846125853864091,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-07-01,0.0279436020965184,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-07-01,0.02877218907151333,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-07-01,0.02958661083567827,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-07-01,0.0280077916136277,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-07-01,0.02791037786983546,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-07-01,0.02770097862599916,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-07-01,0.02923864669359232,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-07-01,0.02755005423979413,8
ALU_37_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02892884921212544,8
ALU_38_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02901739737954256,8
ALU_50_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02775244992692339,8
ALU_39_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02855515840644625,8
ALU_43_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02764856577952998,8
ALU_34_undisturbed,ALU,undisturbed,NA,2004-07-01,0.0275466301452818,8
ALU_52_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02743112833585495,8
ALU_30_undisturbed,ALU,undisturbed,NA,2004-07-01,0.02950566228578669,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-08-01,0.02885211619785088,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-08-01,0.02818970561241882,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-08-01,0.02919008110330158,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-08-01,0.02822332379636868,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-08-01,0.0276704752567267,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-08-01,0.02686807444412653,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-08-01,0.0289430353157184,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-08-01,0.02743166039630894,8
ALU_41_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02889200233938877,8
ALU_43_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02743330833115392,8
ALU_33_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02829802135240743,8
ALU_34_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02787908303964905,8
ALU_39_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02847135732296358,8
ALU_30_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02932750908485916,8
ALU_38_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02914483645427868,8
ALU_44_undisturbed,ALU,undisturbed,NA,2004-08-01,0.02853056804536337,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-09-01,0.03001922051705195,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-09-01,0.02848327248015238,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-09-01,0.02805738310166828,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-09-01,0.02900135685336371,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-09-01,0.02810971118060581,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-09-01,0.02792765734379351,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-09-01,0.02766601037143195,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-09-01,0.02909029587897985,8
ALU_52_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02801075398822605,8
ALU_39_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02912140736651193,8
ALU_30_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02975415066491868,8
ALU_33_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02868172016666673,8
ALU_38_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02957980152459901,8
ALU_34_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02793302631186774,8
ALU_37_undisturbed,ALU,undisturbed,NA,2004-09-01,0.02842890210130843,8
ALU_44_undisturbed,ALU,undisturbed,NA,2004-09-01,0.0288088414351148,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2004-10-01,0.02793590670256851,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2004-10-01,0.02940089399482927,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2004-10-01,0.02815981469906833,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2004-10-01,0.02812143282955912,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2004-10-01,0.02727680611920653,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2004-10-01,0.0301305017194268,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2004-10-01,0.02754506171072855,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2004-10-01,0.02700614797183374,8
ALU_35_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02916832591822615,8
ALU_37_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02793883172464945,8
ALU_43_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02555803609407047,8
ALU_41_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02920520277610058,8
ALU_52_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02817907814924281,8
ALU_30_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02938309176806092,8
ALU_50_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02861747301136848,8
ALU_38_undisturbed,ALU,undisturbed,NA,2004-10-01,0.02967536591356367,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-03-01,0.02597417238892672,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-03-01,0.02649363961747134,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-03-01,0.02751454896619917,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-03-01,0.0287720052346848,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-03-01,0.02727918170100551,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-03-01,0.02855924856688466,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-03-01,0.02744759042926742,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-03-01,0.02875533538632342,8
ALU_30_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02904795252965472,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02701056821484356,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02762552956217368,8
ALU_52_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02646136021766706,8
ALU_34_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02578748631353873,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02680960278712074,8
ALU_43_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02747866578945189,8
ALU_37_undisturbed,ALU,undisturbed,NA,2005-03-01,0.02812685858091564,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-04-01,0.02651617384029769,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-04-01,0.02779936590992239,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-04-01,0.02824825414558278,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-04-01,0.02566676274495444,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-04-01,0.02830560071914116,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-04-01,0.02651487721890318,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-04-01,0.02642715919461882,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-04-01,0.02728716652783338,8
ALU_52_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02628321538234477,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02719633119291815,8
ALU_43_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02714966655560479,8
ALU_39_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02803384077500177,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-04-01,0.0264161219955233,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02754990217020419,8
ALU_44_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02808567589095287,8
ALU_37_undisturbed,ALU,undisturbed,NA,2005-04-01,0.02794316718426173,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-05-01,0.028425930156307,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-05-01,0.02809784937148311,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-05-01,0.02528372911032653,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-05-01,0.02782609805756324,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-05-01,0.0266256082153589,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-05-01,0.02607751705776304,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-05-01,0.02567135770680687,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-05-01,0.02585547088471313,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02716836688287728,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02613890811620872,8
ALU_52_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02623801792379104,8
ALU_41_undisturbed,ALU,undisturbed,NA,2005-05-01,0.0273408496730604,8
ALU_37_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02732622697587045,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02625889663523039,8
ALU_30_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02837248524582398,8
ALU_38_undisturbed,ALU,undisturbed,NA,2005-05-01,0.02779166069823166,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-06-01,0.02682020568981691,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-06-01,0.02617781727854664,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-06-01,0.02685313198291955,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-06-01,0.02780685169225531,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-06-01,0.02869438747234695,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-06-01,0.026176697719887,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-06-01,0.0279860578244811,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-06-01,0.02610428116482831,8
ALU_44_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02817348212350974,8
ALU_38_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02802080990173726,8
ALU_43_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02613132591621269,8
ALU_37_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02723449075179273,8
ALU_34_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02603339731635962,8
ALU_52_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02674548789746107,8
ALU_41_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02752763962756388,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-06-01,0.02677656572619505,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-07-01,0.02645032735021815,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-07-01,0.0266040027561544,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-07-01,0.02654774486280699,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-07-01,0.02847062797371163,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-07-01,0.02880671033283599,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-07-01,0.02807685535600646,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-07-01,0.02679224253694004,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-07-01,0.0274445674527791,8
ALU_39_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02821297100182964,8
ALU_38_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02888481755641899,8
ALU_41_undisturbed,ALU,undisturbed,NA,2005-07-01,0.0275741754962322,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02802750773015992,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02815794598674306,8
ALU_43_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02633048179439771,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02754724672775495,8
ALU_34_undisturbed,ALU,undisturbed,NA,2005-07-01,0.02668489138938709,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-08-01,0.02617990580007325,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-08-01,0.02848128028515917,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-08-01,0.02819195546020438,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-08-01,0.02668676145300078,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-08-01,0.02843850852824127,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-08-01,0.02651840806997827,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-08-01,0.02536649574697021,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-08-01,0.02713907080294771,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02806560925103253,8
ALU_39_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02805420647451909,8
ALU_52_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02717671117841153,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02779085309808904,8
ALU_30_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02894830019985284,8
ALU_38_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02870641810538903,8
ALU_41_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02794444712230019,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-08-01,0.02801409845403697,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-09-01,0.02645660205006731,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-09-01,0.02572691213265985,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-09-01,0.02625161350771973,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-09-01,0.02855056264697612,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-09-01,0.02871951617234393,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-09-01,0.02894822680600652,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-09-01,0.02602943551091058,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-09-01,0.02656109497069984,8
ALU_34_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02709806585660096,8
ALU_43_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02637441121931522,8
ALU_44_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02812313392446381,8
ALU_37_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02767491057218327,8
ALU_41_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02833089328791526,8
ALU_30_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02922374634980483,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-09-01,0.02810238247441565,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-09-01,0.0277192684317743,8
ALU_20_disturbed,ALU,disturbed,2003-06-25,2005-10-01,0.02897531169662081,8
ALU_28_disturbed,ALU,disturbed,1979-05-04,2005-10-01,0.02563638770255168,8
ALU_27_disturbed,ALU,disturbed,2001-10-21,2005-10-01,0.0288543425140399,8
ALU_101_disturbed,ALU,disturbed,1999-01-01,2005-10-01,0.02877988269331572,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2005-10-01,0.02673585005452116,8
ALU_103_disturbed,ALU,disturbed,1999-01-01,2005-10-01,0.02741398204207184,8
ALU_104_disturbed,ALU,disturbed,1999-01-01,2005-10-01,0.02607062499039423,8
ALU_102_disturbed,ALU,disturbed,1999-01-01,2005-10-01,0.02625162753168633,8
ALU_33_undisturbed,ALU,undisturbed,NA,2005-10-01,0.0277244238637748,8
ALU_37_undisturbed,ALU,undisturbed,NA,2005-10-01,0.027939339401795,8
ALU_30_undisturbed,ALU,undisturbed,NA,2005-10-01,0.02946835756117156,8
ALU_38_undisturbed,ALU,undisturbed,NA,2005-10-01,0.02952512373675346,8
ALU_50_undisturbed,ALU,undisturbed,NA,2005-10-01,0.02768052641723811,8
ALU_34_undisturbed,ALU,undisturbed,NA,2005-10-01,0.02712460560170121,8
ALU_35_undisturbed,ALU,undisturbed,NA,2005-10-01,0.02786624205445106,8
ALU_39_undisturbed,ALU,undisturbed,NA,2005-10-01,0.02861404626841643,8
ALU_21_disturbed,ALU,disturbed,2001-11-12,2006-03-01,0.02592114196347997,9
ALU_103_disturbed,ALU,disturbed,1999-01-01,2006-03-01,0.02699011598672478,9
ALU_27_disturbed,ALU,disturbed,2001-10-21,2006-03-01,0.02870807369388922,9
ALU_101_disturbed,ALU,disturbed,1999-01-01,2006-03-01,0.02845549195210686,9
ALU_104_disturbed,ALU,disturbed,1999-01-01,2006-03-01,0.02596196499855067,9
ALU_28_disturbed,ALU,disturbed,1979-05-04,2006-03-01,0.02501612339312974,9
ALU_19_disturbed,ALU,disturbed,2005-10-07,2006-03-01,0.02689699719947903,9
ALU_102_disturbed,ALU,disturbed,1999-01-01,2006-03-01,0.02677296482929397,9
ALU_20_disturbed,ALU,disturbed,2003-06-25,2006-03-01,0.0286082319568959,9
ALU_35_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02631181808332883,9
ALU_34_undisturbed,ALU,undisturbed,NA,2006-03-01,0.0257754976200316,9
ALU_43_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02686430989773367,9
ALU_39_undisturbed,ALU,undisturbed,NA,2006-03-01,0.0278743949759923,9
ALU_50_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02689869635776197,9
ALU_41_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02921176396481889,9
ALU_44_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02708622687136184,9
ALU_52_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02658481236546694,9
ALU_33_undisturbed,ALU,undisturbed,NA,2006-03-01,0.02498740734133174,9
ALU_104_disturbed,ALU,disturbed,1999-01-01,2006-04-01,0.02465513817093242,9
ALU_20_disturbed,ALU,disturbed,2003-06-25,2006-04-01,0.02828305012812886,9
ALU_103_disturbed,ALU,disturbed,1999-01-01,2006-04-01,0.02681221280735504,9
ALU_27_disturbed,ALU,disturbed,2001-10-21,2006-04-01,0.02835461030232406,9
ALU_19_disturbed,ALU,disturbed,2005-10-07,2006-04-01,0.02749588964285886,9
ALU_21_disturbed,ALU,disturbed,2001-11-12,2006-04-01,0.02619775170973816,9
ALU_101_disturbed,ALU,disturbed,1999-01-01,2006-04-01,0.02817695336745747,9
ALU_102_disturbed,ALU,disturbed,1999-01-01,2006-04-01,0.02618165973346092,9
ALU_28_disturbed,ALU,disturbed,1979-05-04,2006-04-01,0.0264098570403481,9
ALU_44_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02798404323877477,9
ALU_38_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02878917698005396,9
ALU_50_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02674119379912851,9
ALU_43_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02667182621234619,9
ALU_52_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02682650226876729,9
ALU_37_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02720205126641307,9
ALU_41_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02762744186316134,9
ALU_30_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02786510115435623,9
ALU_34_undisturbed,ALU,undisturbed,NA,2006-04-01,0.02667119691832997,9
ALU_21_disturbed,ALU,disturbed,2001-11-12,2006-05-01,0.02658266618838387,9
ALU_28_disturbed,ALU,disturbed,1979-05-04,2006-05-01,0.02672361522159396,9
ALU_104_disturbed,ALU,disturbed,1999-01-01,2006-05-01,0.02586231256678419,9
ALU_102_disturbed,ALU,disturbed,1999-01-01,2006-05-01,0.0270275871231301,9
ALU_103_disturbed,ALU,disturbed,1999-01-01,2006-05-01,0.02674589012014365,9
ALU_101_disturbed,ALU,disturbed,1999-01-01,2006-05-01,0.02847318212524738,9
ALU_19_disturbed,ALU,disturbed,2005-10-07,2006-05-01,0.02737903511292305,9
ALU_20_disturbed,ALU,disturbed,2003-06-25,2006-05-01,0.02853653736748318,9
ALU_27_disturbed,ALU,disturbed,2001-10-21,2006-05-01,0.02865968965733428,9
ALU_35_undisturbed,ALU,undisturbed,NA,2006-05-01,0.02837333734955829,9
ALU_34_undisturbed,ALU,undisturbed,NA,2006-05-01,0.02709768208415597,9
